session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2023-12-28,2023-12-28 11:00:00,2023-12-28 12:00:00,2023-12-28 13:00:00,long,4862.0,4867.5,4847.0,4867.5,5.5,55.0,h1_proxy_limit,take_profit
2024-01-02,2024-01-02 10:00:00,2024-01-02 11:00:00,2024-01-02 12:00:00,long,4906.0,4911.5,4891.0,4911.5,5.5,55.0,h1_proxy_limit,take_profit
2024-01-04,2024-01-04 11:00:00,2024-01-04 12:00:00,2024-01-04 13:00:00,long,4947.0,4934.0,4934.0,4951.5,-13.0,-130.0,h1_proxy_limit,stop_loss
2024-01-08,2024-01-08 11:00:00,2024-01-08 12:00:00,2024-01-08 13:00:00,short,4897.0,4892.5,4910.0,4892.5,4.5,45.0,h1_proxy_limit,take_profit
2024-01-09,2024-01-09 10:00:00,2024-01-09 11:00:00,2024-01-09 12:00:00,long,4905.0,4908.5,4895.0,4908.5,3.5,35.0,h1_proxy_limit,take_profit
2024-01-11,2024-01-11 10:00:00,2024-01-11 11:00:00,2024-01-11 12:00:00,short,4887.0,4897.5,4897.5,4883.5,-10.5,-105.0,h1_proxy_limit,stop_loss
2024-01-12,2024-01-12 10:00:00,2024-01-12 11:00:00,2024-01-12 12:00:00,short,4856.5,4851.5,4871.0,4851.5,5.0,50.0,h1_proxy_limit,take_profit
2024-01-16,2024-01-16 10:00:00,2024-01-16 11:00:00,2024-01-16 12:00:00,short,4900.5,4913.0,4913.0,4896.0,-12.5,-125.0,h1_proxy_limit,stop_loss
2024-01-19,2024-01-19 10:00:00,2024-01-19 11:00:00,2024-01-19 12:00:00,short,4915.5,4928.0,4928.0,4911.0,-12.5,-125.0,h1_proxy_limit,stop_loss
2024-01-22,2024-01-22 11:00:00,2024-01-22 12:00:00,2024-01-22 13:00:00,long,4957.0,4961.5,4944.0,4961.5,4.5,45.0,h1_proxy_limit,take_profit
2024-01-23,2024-01-23 10:00:00,2024-01-23 11:00:00,2024-01-23 12:00:00,short,4973.5,4987.0,4987.0,4968.5,-13.5,-135.0,h1_proxy_limit,stop_loss
2024-01-25,2024-01-25 10:00:00,2024-01-25 11:00:00,2024-01-25 12:00:00,short,4925.5,4921.5,4937.0,4921.5,4.0,40.0,h1_proxy_limit,take_profit
2024-01-26,2024-01-26 10:00:00,2024-01-26 11:00:00,2024-01-26 12:00:00,short,4910.0,4920.0,4920.0,4906.5,-10.0,-100.0,h1_proxy_limit,stop_loss
2024-01-29,2024-01-29 10:00:00,2024-01-29 11:00:00,2024-01-29 12:00:00,short,4912.5,4920.5,4920.5,4909.5,-8.0,-80.0,h1_proxy_limit,stop_loss
2024-01-30,2024-01-30 10:00:00,2024-01-30 11:00:00,2024-01-30 12:00:00,long,4964.0,4968.5,4952.0,4968.5,4.5,45.0,h1_proxy_limit,take_profit
2024-01-31,2024-01-31 10:00:00,2024-01-31 11:00:00,2024-01-31 12:00:00,long,4974.0,4961.5,4961.5,4978.5,-12.5,-125.0,h1_proxy_limit,stop_loss
2024-02-01,2024-02-01 11:00:00,2024-02-01 12:00:00,2024-02-01 13:00:00,short,4950.5,4945.0,4966.0,4945.0,5.5,55.0,h1_proxy_limit,take_profit
2024-02-02,2024-02-02 10:00:00,2024-02-02 11:00:00,2024-02-02 12:00:00,long,4958.5,4964.5,4942.0,4964.5,6.0,60.0,h1_proxy_limit,take_profit
2024-02-05,2024-02-05 10:00:00,2024-02-05 11:00:00,2024-02-05 12:00:00,long,5004.5,5008.5,4993.5,5008.5,4.0,40.0,h1_proxy_limit,take_profit
2024-02-06,2024-02-06 10:00:00,2024-02-06 11:00:00,2024-02-06 12:00:00,short,4975.5,4972.0,4985.0,4972.0,3.5,35.0,h1_proxy_limit,take_profit
2024-02-08,2024-02-08 11:00:00,2024-02-08 12:00:00,2024-02-08 13:00:00,long,4994.5,4997.5,4985.5,4997.5,3.0,30.0,h1_proxy_limit,take_profit
