session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2021-07-20,2021-07-20 11:23:00,2021-07-20 11:25:00,2021-07-20 11:32:00,short,5246.0,5255.5,5255.5,5241.0,-9.5,-95.0,limit_touch,stop_loss
2021-07-20,2021-07-20 12:48:00,2021-07-20 12:51:00,2021-07-20 13:05:00,short,5221.5,5232.0,5232.0,5216.0,-10.5,-105.0,limit_touch,stop_loss
2021-07-21,2021-07-21 11:36:00,2021-07-21 11:37:00,2021-07-21 11:37:00,long,5276.5,5281.5,5267.5,5281.5,5.0,50.0,limit_touch,take_profit
2021-07-21,2021-07-21 12:50:00,2021-07-21 12:54:00,2021-07-21 12:57:00,short,5235.5,5230.5,5244.5,5230.5,5.0,50.0,limit_touch,take_profit
2021-07-21,2021-07-21 13:41:00,2021-07-21 13:52:00,2021-07-21 14:15:00,short,5230.0,5225.0,5239.0,5225.0,5.0,50.0,limit_touch,take_profit
2021-07-22,2021-07-22 12:42:00,2021-07-22 12:44:00,2021-07-22 12:48:00,long,5222.0,5227.0,5213.0,5227.0,5.0,50.0,limit_touch,take_profit
2021-07-23,2021-07-23 12:07:00,2021-07-23 12:08:00,2021-07-23 12:10:00,short,5168.0,5176.0,5176.0,5164.0,-8.0,-80.0,limit_touch,stop_loss
2021-07-26,2021-07-26 11:36:00,2021-07-26 11:38:00,2021-07-26 11:40:00,short,5176.5,5172.0,5185.0,5172.0,4.5,45.0,limit_touch,take_profit
2021-07-26,2021-07-26 13:41:00,2021-07-26 13:45:00,2021-07-26 14:10:00,short,5165.5,5173.5,5173.5,5161.0,-8.0,-80.0,limit_touch,stop_loss
2021-07-27,2021-07-27 12:07:00,2021-07-27 12:07:00,2021-07-27 12:11:00,short,5163.0,5158.5,5171.0,5158.5,4.5,45.0,limit_touch,take_profit
2021-07-27,2021-07-27 12:16:00,2021-07-27 12:22:00,2021-07-27 12:38:00,short,5160.0,5168.0,5168.0,5155.5,-8.0,-80.0,limit_touch,stop_loss
2021-07-29,2021-07-29 12:03:00,2021-07-29 12:03:00,2021-07-29 12:06:00,short,5059.5,5055.0,5068.0,5055.0,4.5,45.0,limit_touch,take_profit
2021-07-29,2021-07-29 12:48:00,2021-07-29 12:50:00,2021-07-29 13:01:00,short,5050.5,5046.0,5058.5,5046.0,4.5,45.0,limit_touch,take_profit
2021-07-29,2021-07-29 13:26:00,2021-07-29 13:34:00,2021-07-29 13:44:00,short,5048.5,5056.5,5056.5,5044.0,-8.0,-80.0,limit_touch,stop_loss
2021-07-30,2021-07-30 11:40:00,2021-07-30 11:42:00,2021-07-30 11:43:00,long,5150.0,5155.0,5141.0,5155.0,5.0,50.0,limit_touch,take_profit
2021-07-30,2021-07-30 11:45:00,2021-07-30 11:47:00,2021-07-30 11:50:00,long,5155.5,5160.5,5146.5,5160.5,5.0,50.0,limit_touch,take_profit
2021-07-30,2021-07-30 12:00:00,2021-07-30 12:04:00,2021-07-30 12:04:00,long,5162.0,5167.0,5153.0,5167.0,5.0,50.0,limit_touch,take_profit
2021-07-30,2021-07-30 12:23:00,2021-07-30 12:53:00,2021-07-30 13:40:00,long,5165.5,5170.5,5156.0,5170.5,5.0,50.0,limit_touch,take_profit
2021-08-02,2021-08-02 11:32:00,2021-08-02 11:39:00,2021-08-02 12:10:00,short,5153.0,5162.5,5162.5,5148.0,-9.5,-95.0,limit_touch,stop_loss
2021-08-02,2021-08-02 12:30:00,2021-08-02 12:41:00,2021-08-02 12:50:00,short,5147.0,5142.0,5156.5,5142.0,5.0,50.0,limit_touch,take_profit
2021-08-02,2021-08-02 13:44:00,2021-08-02 14:07:00,2021-08-02 14:11:00,short,5145.5,5140.5,5155.0,5140.5,5.0,50.0,limit_touch,take_profit
2021-08-04,2021-08-04 11:32:00,2021-08-04 11:34:00,2021-08-04 11:52:00,long,5246.0,5252.5,5234.0,5252.5,6.5,65.0,limit_touch,take_profit
2021-08-04,2021-08-04 12:32:00,2021-08-04 12:47:00,2021-08-04 12:51:00,long,5253.5,5260.0,5242.0,5260.0,6.5,65.0,limit_touch,take_profit
2021-08-05,2021-08-05 12:25:00,2021-08-05 12:25:00,2021-08-05 12:30:00,long,5183.0,5189.0,5172.0,5189.0,6.0,60.0,limit_touch,take_profit
2021-08-05,2021-08-05 12:32:00,2021-08-05 12:32:00,2021-08-05 12:32:00,long,5184.0,5189.5,5173.5,5189.5,5.5,55.0,limit_touch,take_profit
2021-08-05,2021-08-05 12:44:00,2021-08-05 12:44:00,2021-08-05 12:44:00,long,5186.5,5192.5,5175.5,5192.5,6.0,60.0,limit_touch,take_profit
2021-08-05,2021-08-05 13:08:00,2021-08-05 13:09:00,2021-08-05 13:09:00,long,5199.0,5205.0,5188.0,5205.0,6.0,60.0,limit_touch,take_profit
2021-08-09,2021-08-09 11:58:00,2021-08-09 12:17:00,2021-08-09 12:40:00,long,5304.5,5310.5,5293.0,5310.5,6.0,60.0,limit_touch,take_profit
2021-08-10,2021-08-10 11:50:00,2021-08-10 11:50:00,2021-08-10 11:58:00,short,5238.0,5232.0,5249.5,5232.0,6.0,60.0,limit_touch,take_profit
2021-08-10,2021-08-10 11:59:00,2021-08-10 12:00:00,2021-08-10 12:10:00,short,5236.0,5230.0,5247.5,5230.0,6.0,60.0,limit_touch,take_profit
2021-08-10,2021-08-10 12:19:00,2021-08-10 12:22:00,2021-08-10 12:27:00,short,5229.0,5223.0,5240.5,5223.0,6.0,60.0,limit_touch,take_profit
