session_date,entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_brl,exit_reason
2022-12-22,2022-12-22 14:30:00-03:00,2022-12-22 15:15:00-03:00,short,5183.5,5181.5,2.0,16.0,time_cutoff
2022-12-23,2022-12-23 12:30:00-03:00,2022-12-23 13:15:00-03:00,long,5172.5,5161.0,-11.5,-119.0,stop_loss
2022-12-28,2022-12-28 15:15:00-03:00,2022-12-29 06:00:00-03:00,long,5264.5,5280.0,15.5,151.0,target_gap_open
2022-12-29,2022-12-29 09:45:00-03:00,2022-12-29 11:00:00-03:00,long,5274.0,5294.5,20.5,201.0,take_profit
2023-01-04,2023-01-04 10:45:00-03:00,2023-01-04 11:15:00-03:00,short,5475.0,5491.5,-16.5,-169.0,stop_loss
2023-01-04,2023-01-04 12:30:00-03:00,2023-01-04 14:15:00-03:00,long,5481.0,5482.0,1.0,6.0,opposite_cross
2023-01-04,2023-01-04 14:30:00-03:00,2023-01-04 15:15:00-03:00,short,5474.0,5463.5,10.5,101.0,time_cutoff
2023-01-09,2023-01-09 11:30:00-03:00,2023-01-09 15:15:00-03:00,short,5283.5,5280.0,3.5,31.0,time_cutoff
2023-01-13,2023-01-13 14:15:00-03:00,2023-01-13 15:15:00-03:00,long,5122.0,5111.0,-11.0,-114.0,stop_loss
2023-01-18,2023-01-18 10:15:00-03:00,2023-01-18 11:00:00-03:00,long,5131.0,5152.0,21.0,206.0,take_profit
2023-01-19,2023-01-19 12:45:00-03:00,2023-01-19 13:15:00-03:00,short,5202.0,5179.5,22.5,221.0,take_profit
2023-01-20,2023-01-20 12:00:00-03:00,2023-01-20 12:30:00-03:00,short,5200.0,5214.0,-14.0,-144.0,stop_loss
2023-01-20,2023-01-20 14:00:00-03:00,2023-01-20 15:15:00-03:00,long,5219.0,5221.5,2.5,21.0,time_cutoff
2023-01-23,2023-01-23 13:30:00-03:00,2023-01-23 15:15:00-03:00,long,5205.5,5208.5,3.0,26.0,time_cutoff
2023-01-26,2023-01-26 09:30:00-03:00,2023-01-26 09:45:00-03:00,short,5074.5,5089.5,-15.0,-154.0,stop_loss
2023-01-30,2023-01-30 11:15:00-03:00,2023-01-30 11:30:00-03:00,long,5111.0,5127.0,16.0,156.0,target_gap_open
2023-02-01,2023-02-01 10:00:00-03:00,2023-02-01 11:15:00-03:00,long,5099.0,5114.5,15.5,151.0,take_profit
2023-02-01,2023-02-01 13:45:00-03:00,2023-02-01 15:15:00-03:00,short,5075.5,5071.0,4.5,41.0,time_cutoff
2023-02-02,2023-02-02 12:45:00-03:00,2023-02-02 13:30:00-03:00,long,5043.5,5064.5,21.0,206.0,take_profit
2023-02-06,2023-02-06 13:30:00-03:00,2023-02-06 14:30:00-03:00,short,5196.0,5180.5,15.5,151.0,take_profit
2023-02-07,2023-02-07 12:00:00-03:00,2023-02-07 12:15:00-03:00,short,5177.0,5196.0,-19.0,-194.0,stop_gap_open
2023-02-07,2023-02-07 12:30:00-03:00,2023-02-07 15:15:00-03:00,long,5213.0,5236.0,23.0,226.0,take_profit
2023-02-08,2023-02-08 12:45:00-03:00,2023-02-08 15:15:00-03:00,short,5214.0,5215.5,-1.5,-19.0,time_cutoff
2023-02-14,2023-02-14 11:00:00-03:00,2023-02-14 11:30:00-03:00,long,5185.0,5208.5,23.5,231.0,take_profit
2023-02-15,2023-02-15 15:15:00-03:00,2023-02-16 06:15:00-03:00,short,5222.0,5233.0,-11.0,-114.0,stop_loss
2023-02-16,2023-02-16 11:15:00-03:00,2023-02-16 12:00:00-03:00,short,5237.5,5219.5,18.0,176.0,take_profit
2023-02-22,2023-02-22 10:30:00-03:00,2023-02-22 11:15:00-03:00,long,5204.5,5194.5,-10.0,-104.0,stop_loss
2023-02-22,2023-02-22 12:45:00-03:00,2023-02-22 13:30:00-03:00,short,5167.5,5178.5,-11.0,-114.0,stop_loss
2023-02-27,2023-02-27 09:15:00-03:00,2023-02-27 09:30:00-03:00,short,5180.0,5194.0,-14.0,-144.0,stop_loss
2023-02-27,2023-02-27 10:30:00-03:00,2023-02-27 12:15:00-03:00,long,5203.0,5189.5,-13.5,-139.0,stop_loss
2023-02-27,2023-02-27 12:30:00-03:00,2023-02-27 12:45:00-03:00,short,5174.0,5189.5,-15.5,-159.0,stop_gap_open
2023-02-27,2023-02-27 14:00:00-03:00,2023-02-27 15:15:00-03:00,long,5208.5,5203.5,-5.0,-54.0,time_cutoff
2023-03-02,2023-03-02 11:45:00-03:00,2023-03-02 12:30:00-03:00,short,5235.0,5220.5,14.5,141.0,take_profit
2023-03-02,2023-03-02 14:15:00-03:00,2023-03-02 15:15:00-03:00,long,5238.0,5242.0,4.0,36.0,time_cutoff
2023-03-03,2023-03-03 12:00:00-03:00,2023-03-03 15:15:00-03:00,short,5232.5,5229.5,3.0,26.0,time_cutoff
2023-03-06,2023-03-06 09:15:00-03:00,2023-03-06 09:30:00-03:00,short,5220.0,5206.5,13.5,131.0,take_profit
2023-03-09,2023-03-09 09:45:00-03:00,2023-03-09 11:00:00-03:00,long,5164.5,5182.0,17.5,171.0,take_profit
2023-03-09,2023-03-09 12:45:00-03:00,2023-03-09 13:45:00-03:00,short,5154.0,5164.5,-10.5,-109.0,stop_loss
2023-03-09,2023-03-09 14:15:00-03:00,2023-03-09 14:30:00-03:00,long,5174.5,5191.0,16.5,161.0,target_gap_open
2023-03-10,2023-03-10 10:00:00-03:00,2023-03-10 10:15:00-03:00,short,5181.0,5195.5,-14.5,-149.0,stop_loss
2023-03-10,2023-03-10 10:30:00-03:00,2023-03-10 11:30:00-03:00,long,5198.0,5219.0,21.0,206.0,take_profit
2023-03-13,2023-03-13 09:30:00-03:00,2023-03-13 09:45:00-03:00,short,5236.5,5256.0,-19.5,-199.0,stop_gap_open
2023-03-14,2023-03-14 10:00:00-03:00,2023-03-14 10:30:00-03:00,long,5277.5,5264.5,-13.0,-134.0,stop_loss
2023-03-15,2023-03-15 13:30:00-03:00,2023-03-16 06:00:00-03:00,short,5312.0,5292.5,19.5,191.0,take_profit
2023-03-16,2023-03-16 10:00:00-03:00,2023-03-16 11:15:00-03:00,short,5299.0,5279.5,19.5,191.0,take_profit
