session_date,entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_brl,exit_reason
2025-01-27,2025-01-27 14:25:00-03:00,2025-01-27 15:05:00-03:00,long,5903.5,5905.0,1.5,11.0,max_hold
2025-01-29,2025-01-29 15:05:00-03:00,2025-01-29 15:20:00-03:00,long,5865.0,5859.5,-5.5,-59.0,stop_loss
2025-01-31,2025-01-31 14:55:00-03:00,2025-01-31 15:00:00-03:00,short,5877.0,5870.5,6.5,61.0,vwap_revert
2025-02-05,2025-02-05 14:05:00-03:00,2025-02-05 14:20:00-03:00,short,5821.0,5825.0,-4.0,-44.0,stop_loss
2025-02-05,2025-02-05 14:25:00-03:00,2025-02-05 14:30:00-03:00,short,5826.5,5834.5,-8.0,-84.0,stop_gap_open
2025-02-05,2025-02-05 14:35:00-03:00,2025-02-05 14:40:00-03:00,short,5832.0,5836.0,-4.0,-44.0,stop_loss
2025-02-05,2025-02-05 14:45:00-03:00,2025-02-05 15:25:00-03:00,short,5833.5,5818.5,15.0,146.0,max_hold
2025-02-13,2025-02-13 14:05:00-03:00,2025-02-13 14:40:00-03:00,long,5783.5,5778.5,-5.0,-54.0,stop_loss
2025-02-13,2025-02-13 14:45:00-03:00,2025-02-13 15:25:00-03:00,long,5778.5,5776.0,-2.5,-29.0,max_hold
2025-02-13,2025-02-14 06:00:00-03:00,2025-02-14 06:05:00-03:00,long,5778.5,5775.0,-3.5,-39.0,stop_loss
2025-02-25,2025-02-25 14:05:00-03:00,2025-02-25 14:25:00-03:00,long,5759.5,5755.0,-4.5,-49.0,stop_loss
2025-02-25,2025-02-25 14:30:00-03:00,2025-02-25 15:00:00-03:00,long,5756.0,5752.5,-3.5,-39.0,stop_loss
2025-02-25,2025-02-25 15:05:00-03:00,2025-02-25 15:20:00-03:00,long,5750.5,5747.0,-3.5,-39.0,stop_loss
2025-02-25,2025-02-25 15:25:00-03:00,2025-02-26 06:00:00-03:00,long,5746.5,5742.5,-4.0,-44.0,stop_gap_open
2025-03-28,2025-03-28 15:20:00-03:00,2025-03-31 06:00:00-03:00,long,5761.5,5797.0,35.5,351.0,target_gap_open
2025-04-02,2025-04-02 14:05:00-03:00,2025-04-02 14:10:00-03:00,short,5725.0,5728.5,-3.5,-39.0,ambiguous_stop_first
2025-04-02,2025-04-02 14:15:00-03:00,2025-04-02 14:20:00-03:00,long,5703.0,5696.5,-6.5,-69.0,stop_loss
2025-05-02,2025-05-02 14:05:00-03:00,2025-05-02 14:45:00-03:00,short,5691.5,5693.5,-2.0,-24.0,max_hold
2025-05-02,2025-05-02 14:50:00-03:00,2025-05-02 14:55:00-03:00,short,5693.0,5696.0,-3.0,-34.0,stop_loss
2025-05-02,2025-05-02 15:00:00-03:00,2025-05-05 06:00:00-03:00,short,5695.0,5684.5,10.5,101.0,vwap_revert
2025-05-14,2025-05-14 14:05:00-03:00,2025-05-14 14:30:00-03:00,short,5656.0,5659.5,-3.5,-39.0,stop_loss
2025-05-14,2025-05-14 14:35:00-03:00,2025-05-14 14:45:00-03:00,short,5657.5,5661.0,-3.5,-39.0,stop_loss
2025-05-16,2025-05-16 14:05:00-03:00,2025-05-16 14:40:00-03:00,long,5685.0,5681.5,-3.5,-39.0,stop_loss
2025-05-16,2025-05-16 14:45:00-03:00,2025-05-16 15:25:00-03:00,long,5682.5,5688.0,5.5,51.0,max_hold
2025-05-16,2025-05-19 06:00:00-03:00,2025-05-19 06:35:00-03:00,long,5676.5,5708.0,31.5,311.0,vwap_revert
2025-05-22,2025-05-22 14:05:00-03:00,2025-05-22 14:15:00-03:00,short,5668.5,5677.5,-9.0,-94.0,stop_loss
2025-05-22,2025-05-22 14:20:00-03:00,2025-05-22 14:25:00-03:00,short,5684.0,5696.0,-12.0,-124.0,stop_gap_open
2025-05-22,2025-05-22 14:30:00-03:00,2025-05-22 14:50:00-03:00,short,5707.0,5717.0,-10.0,-104.0,stop_loss
2025-05-22,2025-05-22 14:55:00-03:00,2025-05-22 15:00:00-03:00,short,5717.0,5728.0,-11.0,-114.0,stop_loss
2025-06-10,2025-06-10 14:05:00-03:00,2025-06-10 14:40:00-03:00,short,5594.0,5597.5,-3.5,-39.0,stop_loss
2025-06-10,2025-06-10 14:45:00-03:00,2025-06-10 14:50:00-03:00,short,5595.0,5598.5,-3.5,-39.0,stop_gap_open
2025-06-10,2025-06-10 14:55:00-03:00,2025-06-11 06:05:00-03:00,short,5598.0,5598.0,-0.0,-4.0,max_hold
2025-06-12,2025-06-12 15:05:00-03:00,2025-06-12 15:15:00-03:00,long,5557.5,5555.0,-2.5,-29.0,stop_loss
2025-06-13,2025-06-13 15:20:00-03:00,2025-06-16 06:00:00-03:00,long,5563.5,5543.0,-20.5,-209.0,stop_gap_open
2025-06-17,2025-06-17 14:05:00-03:00,2025-06-17 14:45:00-03:00,short,5512.0,5516.0,-4.0,-44.0,stop_loss
2025-06-17,2025-06-17 14:50:00-03:00,2025-06-18 06:00:00-03:00,short,5514.5,5501.0,13.5,131.0,vwap_revert
2025-06-18,2025-06-18 14:05:00-03:00,2025-06-18 14:30:00-03:00,short,5512.5,5505.5,7.0,66.0,vwap_revert
2025-06-18,2025-06-18 15:20:00-03:00,2025-06-18 15:25:00-03:00,long,5500.0,5496.5,-3.5,-39.0,stop_loss
2025-06-18,2025-06-20 06:00:00-03:00,2025-06-20 06:40:00-03:00,long,5483.0,5505.5,22.5,221.0,vwap_revert
2025-06-23,2025-06-23 14:05:00-03:00,2025-06-23 14:10:00-03:00,long,5510.5,5504.5,-6.0,-64.0,stop_gap_open
2025-06-23,2025-06-23 14:15:00-03:00,2025-06-23 14:55:00-03:00,long,5505.0,5505.5,0.5,1.0,max_hold
