session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2021-11-08,2021-11-08 12:00:00,2021-11-08 12:06:00,2021-11-08 12:35:00,short,5575.5,5566.5,5594.5,5566.5,9.0,90.0,limit_touch,take_profit
2021-11-08,2021-11-08 12:40:00,2021-11-08 12:41:00,2021-11-08 14:38:00,short,5568.5,5559.5,5587.5,5559.5,9.0,90.0,limit_touch,take_profit
2021-11-09,2021-11-09 11:49:00,2021-11-09 11:52:00,2021-11-09 12:11:00,short,5501.0,5518.0,5518.0,5493.0,-17.0,-170.0,limit_touch,stop_loss
2021-11-16,2021-11-16 12:03:00,2021-11-16 12:11:00,2021-11-16 12:21:00,long,5507.5,5515.5,5490.0,5515.5,8.0,80.0,limit_touch,take_profit
2021-11-16,2021-11-16 12:24:00,2021-11-16 12:25:00,2021-11-16 12:54:00,long,5509.5,5517.5,5492.0,5517.5,8.0,80.0,limit_touch,take_profit
2021-11-23,2021-11-23 12:12:00,2021-11-23 12:12:00,2021-11-23 12:35:00,long,5652.5,5660.5,5635.5,5660.5,8.0,80.0,limit_touch,take_profit
2021-11-23,2021-11-23 12:36:00,2021-11-23 12:36:00,2021-11-23 12:58:00,long,5656.0,5664.0,5639.0,5664.0,8.0,80.0,limit_touch,take_profit
2021-11-29,2021-11-29 11:53:00,2021-11-29 11:54:00,2021-11-29 12:02:00,long,5617.5,5625.5,5600.0,5625.5,8.0,80.0,limit_touch,take_profit
2021-11-29,2021-11-29 12:05:00,2021-11-29 12:06:00,2021-11-29 12:16:00,long,5628.0,5636.0,5610.0,5636.0,8.0,80.0,limit_touch,take_profit
2021-11-29,2021-11-29 12:18:00,2021-11-29 12:19:00,2021-11-29 13:52:00,long,5635.0,5617.5,5617.5,5643.0,-17.5,-175.0,limit_touch,stop_loss
2021-11-30,2021-11-30 12:50:00,2021-11-30 12:50:00,2021-11-30 12:52:00,long,5654.5,5663.5,5635.5,5663.5,9.0,90.0,limit_touch,take_profit
2021-11-30,2021-11-30 12:55:00,2021-11-30 12:55:00,2021-11-30 12:58:00,long,5666.5,5675.5,5647.0,5675.5,9.0,90.0,limit_touch,take_profit
2021-12-13,2021-12-13 11:47:00,2021-12-13 11:50:00,2021-12-13 12:15:00,long,5664.0,5671.5,5648.0,5671.5,7.5,75.0,limit_touch,take_profit
2021-12-13,2021-12-13 12:16:00,2021-12-13 12:17:00,2021-12-13 12:21:00,long,5666.5,5674.0,5650.5,5674.0,7.5,75.0,limit_touch,take_profit
2021-12-13,2021-12-13 12:28:00,2021-12-13 12:29:00,2021-12-13 12:36:00,long,5671.0,5678.5,5654.5,5678.5,7.5,75.0,limit_touch,take_profit
2021-12-13,2021-12-13 12:49:00,2021-12-13 12:50:00,2021-12-13 12:55:00,long,5681.5,5689.0,5665.0,5689.0,7.5,75.0,limit_touch,take_profit
2021-12-13,2021-12-13 13:00:00,2021-12-13 13:02:00,2021-12-13 13:10:00,long,5693.0,5676.5,5676.5,5700.5,-16.5,-165.0,limit_touch,stop_loss
2021-12-20,2021-12-20 12:43:00,2021-12-20 12:43:00,2021-12-20 15:55:00,long,5740.5,5748.5,5723.0,5748.5,8.0,80.0,limit_touch,take_profit
2021-12-27,2021-12-27 12:33:00,2021-12-27 12:33:00,2021-12-27 13:28:00,short,5655.5,5647.0,5673.5,5647.0,8.5,85.0,limit_touch,take_profit
2022-01-03,2022-01-03 11:40:00,2022-01-03 11:46:00,2022-01-03 12:09:00,long,5676.5,5685.0,5658.0,5685.0,8.5,85.0,limit_touch,take_profit
2022-01-04,2022-01-04 11:46:00,2022-01-04 11:46:00,2022-01-04 11:56:00,short,5707.0,5699.0,5724.5,5699.0,8.0,80.0,limit_touch,take_profit
2022-01-04,2022-01-04 12:00:00,2022-01-04 12:00:00,2022-01-04 12:00:00,short,5692.0,5684.0,5709.5,5684.0,8.0,80.0,limit_touch,take_profit
2022-01-04,2022-01-04 12:01:00,2022-01-04 12:01:00,2022-01-04 12:26:00,short,5684.5,5676.0,5703.0,5676.0,8.5,85.0,limit_touch,take_profit
2022-01-04,2022-01-04 12:30:00,2022-01-04 12:32:00,2022-01-04 12:53:00,short,5680.5,5698.5,5698.5,5672.0,-18.0,-180.0,limit_touch,stop_loss
2022-01-10,2022-01-10 11:55:00,2022-01-10 12:06:00,2022-01-10 15:21:00,long,5713.0,5698.0,5698.0,5720.0,-15.0,-150.0,limit_touch,stop_loss
2022-01-11,2022-01-11 12:07:00,2022-01-11 12:08:00,2022-01-11 12:21:00,short,5654.5,5647.5,5670.0,5647.5,7.0,70.0,limit_touch,take_profit
2022-01-11,2022-01-11 12:31:00,2022-01-11 12:32:00,2022-01-11 13:02:00,short,5640.5,5633.5,5656.0,5633.5,7.0,70.0,limit_touch,take_profit
2022-01-24,2022-01-24 11:48:00,2022-01-24 11:48:00,2022-01-24 11:59:00,long,5503.0,5511.0,5486.0,5511.0,8.0,80.0,limit_touch,take_profit
2022-01-24,2022-01-24 12:00:00,2022-01-24 12:00:00,2022-01-24 12:06:00,long,5507.0,5515.0,5490.0,5515.0,8.0,80.0,limit_touch,take_profit
2022-01-24,2022-01-24 12:13:00,2022-01-24 12:13:00,2022-01-24 12:27:00,long,5519.0,5501.5,5501.5,5527.0,-17.5,-175.0,limit_touch,stop_loss
2022-01-25,2022-01-25 12:55:00,2022-01-25 12:55:00,2022-01-25 13:51:00,short,5489.0,5481.5,5505.5,5481.5,7.5,75.0,limit_touch,take_profit
2022-01-31,2022-01-31 11:44:00,2022-01-31 11:45:00,2022-01-31 12:18:00,short,5395.0,5386.5,5413.5,5386.5,8.5,85.0,limit_touch,take_profit
2022-01-31,2022-01-31 12:23:00,2022-01-31 12:23:00,2022-01-31 12:28:00,short,5380.0,5371.0,5399.0,5371.0,9.0,90.0,limit_touch,take_profit
2022-01-31,2022-01-31 12:55:00,2022-01-31 12:59:00,2022-01-31 13:07:00,short,5353.0,5344.0,5372.5,5344.0,9.0,90.0,limit_touch,take_profit
2022-02-21,2022-02-21 11:58:00,2022-02-21 12:04:00,2022-02-21 12:15:00,short,5103.0,5096.5,5117.5,5096.5,6.5,65.0,limit_touch,take_profit
2022-02-21,2022-02-21 12:21:00,2022-02-21 12:25:00,2022-02-21 12:55:00,short,5095.5,5089.0,5110.0,5089.0,6.5,65.0,limit_touch,take_profit
2022-02-21,2022-02-21 12:57:00,2022-02-21 13:04:00,2022-02-21 14:58:00,short,5090.5,5105.0,5105.0,5084.0,-14.5,-145.0,limit_touch,stop_loss
2022-02-22,2022-02-22 11:56:00,2022-02-22 11:56:00,2022-02-22 15:47:00,short,5061.0,5075.0,5075.0,5054.5,-14.0,-140.0,limit_touch,stop_loss
2022-03-14,2022-03-14 12:22:00,2022-03-14 12:27:00,2022-03-14 12:48:00,long,5102.0,5108.5,5087.5,5108.5,6.5,65.0,limit_touch,take_profit
2022-03-21,2022-03-21 12:17:00,2022-03-21 12:38:00,2022-03-21 14:07:00,short,4958.0,4975.0,4975.0,4950.0,-17.0,-170.0,limit_touch,stop_loss
2022-03-22,2022-03-22 12:29:00,2022-03-22 12:31:00,2022-03-22 14:04:00,long,4960.5,4943.5,4943.5,4968.5,-17.0,-170.0,limit_touch,stop_loss
