session_date,entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_brl,exit_reason
2023-10-06,2023-10-06 14:55:00-03:00,2023-10-09 06:00:00-03:00,short,5167.0,5192.0,-25.0,-254.0,stop_gap_open
2023-10-09,2023-10-09 11:35:00-03:00,2023-10-09 11:40:00-03:00,short,5170.5,5165.5,5.0,46.0,take_profit
2023-10-10,2023-10-10 12:30:00-03:00,2023-10-10 12:45:00-03:00,short,5082.5,5077.5,5.0,46.0,take_profit
2023-10-10,2023-10-10 12:50:00-03:00,2023-10-10 12:55:00-03:00,short,5078.5,5082.5,-4.0,-44.0,stop_loss
2023-10-11,2023-10-11 10:55:00-03:00,2023-10-11 11:00:00-03:00,long,5080.5,5075.5,-5.0,-54.0,stop_loss
2023-10-11,2023-10-11 12:40:00-03:00,2023-10-11 12:45:00-03:00,short,5066.0,5070.5,-4.5,-49.0,stop_loss
2023-10-13,2023-10-13 11:20:00-03:00,2023-10-13 11:25:00-03:00,long,5096.5,5101.0,4.5,41.0,take_profit
2023-10-13,2023-10-13 11:30:00-03:00,2023-10-13 11:40:00-03:00,long,5102.0,5098.0,-4.0,-44.0,stop_loss
2023-10-13,2023-10-13 14:55:00-03:00,2023-10-16 06:00:00-03:00,short,5090.0,5066.0,24.0,236.0,target_gap_open
2023-10-16,2023-10-16 12:00:00-03:00,2023-10-16 12:10:00-03:00,short,5060.0,5056.0,4.0,36.0,take_profit
2023-10-16,2023-10-16 12:15:00-03:00,2023-10-16 12:25:00-03:00,short,5057.5,5053.5,4.0,36.0,take_profit
2023-10-17,2023-10-17 11:40:00-03:00,2023-10-17 11:45:00-03:00,long,5041.0,5046.0,5.0,46.0,take_profit
2023-10-17,2023-10-17 11:50:00-03:00,2023-10-17 11:55:00-03:00,long,5043.5,5048.5,5.0,46.0,target_gap_open
2023-10-18,2023-10-18 11:05:00-03:00,2023-10-18 11:10:00-03:00,short,5056.0,5049.0,7.0,66.0,take_profit
2023-10-19,2023-10-19 09:10:00-03:00,2023-10-19 09:25:00-03:00,short,5061.0,5054.5,6.5,61.0,take_profit
2023-10-20,2023-10-20 11:20:00-03:00,2023-10-20 11:35:00-03:00,short,5041.5,5046.5,-5.0,-54.0,stop_loss
2023-10-20,2023-10-20 11:45:00-03:00,2023-10-20 11:50:00-03:00,short,5035.0,5040.5,-5.5,-59.0,stop_loss
2023-10-20,2023-10-20 14:20:00-03:00,2023-10-20 14:40:00-03:00,long,5045.5,5050.0,4.5,41.0,take_profit
2023-10-23,2023-10-23 11:00:00-03:00,2023-10-23 11:20:00-03:00,short,5003.5,5008.0,-4.5,-49.0,stop_loss
2023-10-23,2023-10-23 14:50:00-03:00,2023-10-23 14:55:00-03:00,short,5016.0,5020.5,-4.5,-49.0,stop_gap_open
2023-10-24,2023-10-24 13:50:00-03:00,2023-10-24 14:50:00-03:00,short,4997.0,4998.0,-1.0,-14.0,max_hold
2023-10-26,2023-10-26 11:45:00-03:00,2023-10-26 12:30:00-03:00,short,5000.0,4994.5,5.5,51.0,take_profit
2023-10-26,2023-10-26 14:05:00-03:00,2023-10-27 06:00:00-03:00,short,4991.5,4987.5,4.0,36.0,take_profit
2023-10-27,2023-10-27 10:55:00-03:00,2023-10-27 11:00:00-03:00,long,4959.0,4972.5,13.5,131.0,target_gap_open
2023-10-30,2023-10-30 13:15:00-03:00,2023-10-30 13:45:00-03:00,short,5040.5,5046.5,-6.0,-64.0,stop_loss
2023-10-31,2023-10-31 11:10:00-03:00,2023-10-31 12:10:00-03:00,short,5059.0,5059.0,-0.0,-4.0,max_hold
2023-10-31,2023-10-31 13:20:00-03:00,2023-10-31 13:50:00-03:00,short,5053.0,5057.5,-4.5,-49.0,stop_loss
2023-11-03,2023-11-03 10:15:00-03:00,2023-11-03 10:30:00-03:00,short,4898.0,4904.0,-6.0,-64.0,stop_loss
2023-11-03,2023-11-03 11:20:00-03:00,2023-11-03 11:40:00-03:00,long,4913.0,4918.5,5.5,51.0,take_profit
2023-11-03,2023-11-03 11:45:00-03:00,2023-11-03 11:50:00-03:00,long,4918.0,4912.5,-5.5,-59.0,stop_gap_open
2023-11-03,2023-11-03 14:55:00-03:00,2023-11-06 06:00:00-03:00,long,4917.5,4909.0,-8.5,-89.0,stop_gap_open
2023-11-06,2023-11-06 13:45:00-03:00,2023-11-06 14:15:00-03:00,short,4900.0,4903.5,-3.5,-39.0,stop_loss
2023-11-06,2023-11-06 15:20:00-03:00,2023-11-07 06:00:00-03:00,short,4898.5,4919.0,-20.5,-209.0,stop_gap_open
2023-11-07,2023-11-07 11:30:00-03:00,2023-11-07 12:00:00-03:00,long,4887.0,4883.5,-3.5,-39.0,stop_loss
2023-11-10,2023-11-10 10:15:00-03:00,2023-11-10 10:50:00-03:00,short,4923.5,4917.0,6.5,61.0,take_profit
2023-11-10,2023-11-10 13:00:00-03:00,2023-11-10 13:05:00-03:00,long,4927.0,4923.5,-3.5,-39.0,stop_loss
2023-11-10,2023-11-10 15:05:00-03:00,2023-11-10 15:25:00-03:00,short,4916.5,4913.5,3.0,26.0,take_profit
2023-11-10,2023-11-13 06:00:00-03:00,2023-11-13 06:05:00-03:00,short,4920.0,4923.5,-3.5,-39.0,stop_gap_open
2023-11-13,2023-11-13 14:55:00-03:00,2023-11-13 15:00:00-03:00,long,4921.0,4919.0,-2.0,-24.0,stop_loss
2023-11-14,2023-11-14 15:10:00-03:00,2023-11-14 15:15:00-03:00,long,4875.5,4873.0,-2.5,-29.0,stop_loss
2023-11-16,2023-11-17 06:00:00-03:00,2023-11-17 06:05:00-03:00,short,4862.0,4864.5,-2.5,-29.0,stop_loss
2023-11-17,2023-11-17 11:15:00-03:00,2023-11-17 12:15:00-03:00,short,4896.5,4896.0,0.5,1.0,max_hold
2023-11-20,2023-11-20 12:05:00-03:00,2023-11-20 12:10:00-03:00,short,4860.5,4856.0,4.5,41.0,take_profit
2023-11-20,2023-11-20 12:15:00-03:00,2023-11-20 12:55:00-03:00,short,4855.5,4859.5,-4.0,-44.0,stop_loss
2023-11-22,2023-11-22 11:40:00-03:00,2023-11-22 11:45:00-03:00,long,4908.0,4918.0,10.0,96.0,target_gap_open
2023-11-22,2023-11-22 14:50:00-03:00,2023-11-22 15:15:00-03:00,long,4910.5,4907.5,-3.0,-34.0,stop_loss
2023-11-23,2023-11-23 11:00:00-03:00,2023-11-23 11:10:00-03:00,long,4900.5,4897.5,-3.0,-34.0,stop_loss
2023-11-23,2023-11-23 11:15:00-03:00,2023-11-23 12:10:00-03:00,long,4899.5,4903.0,3.5,31.0,take_profit
2023-11-23,2023-11-23 12:20:00-03:00,2023-11-23 12:25:00-03:00,long,4905.5,4908.5,3.0,26.0,take_profit
2023-11-24,2023-11-24 12:25:00-03:00,2023-11-24 12:35:00-03:00,short,4893.5,4896.5,-3.0,-34.0,stop_loss
2023-11-28,2023-11-28 12:20:00-03:00,2023-11-28 13:20:00-03:00,long,4875.0,4872.5,-2.5,-29.0,max_hold
2023-11-29,2023-11-29 14:20:00-03:00,2023-11-29 14:35:00-03:00,long,4895.0,4899.0,4.0,36.0,take_profit
2023-11-30,2023-11-30 11:55:00-03:00,2023-11-30 12:40:00-03:00,short,4937.5,4941.5,-4.0,-44.0,stop_loss
2023-11-30,2023-11-30 13:15:00-03:00,2023-11-30 13:20:00-03:00,short,4932.0,4935.5,-3.5,-39.0,stop_loss
2023-11-30,2023-11-30 14:00:00-03:00,2023-11-30 14:05:00-03:00,short,4929.5,4932.5,-3.0,-34.0,stop_loss
2023-11-30,2023-11-30 15:20:00-03:00,2023-12-01 06:00:00-03:00,long,4945.5,4925.5,-20.0,-204.0,stop_gap_open
2023-12-04,2023-12-04 14:40:00-03:00,2023-12-04 15:00:00-03:00,short,4957.0,4959.5,-2.5,-29.0,stop_loss
2023-12-04,2023-12-05 06:00:00-03:00,2023-12-05 06:05:00-03:00,short,4964.0,4957.5,6.5,61.0,target_gap_open
2023-12-05,2023-12-05 09:05:00-03:00,2023-12-05 09:10:00-03:00,short,4950.0,4957.0,-7.0,-74.0,stop_loss
2023-12-05,2023-12-05 14:10:00-03:00,2023-12-05 14:20:00-03:00,short,4934.0,4937.0,-3.0,-34.0,stop_loss
2023-12-06,2023-12-06 12:55:00-03:00,2023-12-06 13:05:00-03:00,short,4907.0,4910.0,-3.0,-34.0,stop_loss
2023-12-07,2023-12-07 13:15:00-03:00,2023-12-07 13:35:00-03:00,long,4921.5,4918.5,-3.0,-34.0,stop_loss
2023-12-08,2023-12-08 14:00:00-03:00,2023-12-08 14:15:00-03:00,long,4936.5,4934.0,-2.5,-29.0,stop_loss
2023-12-08,2023-12-08 14:45:00-03:00,2023-12-08 14:50:00-03:00,long,4938.5,4941.0,2.5,21.0,take_profit
2023-12-08,2023-12-08 14:55:00-03:00,2023-12-08 15:10:00-03:00,long,4940.0,4942.5,2.5,21.0,take_profit
2023-12-08,2023-12-08 15:15:00-03:00,2023-12-08 15:25:00-03:00,long,4940.5,4938.0,-2.5,-29.0,stop_loss
2023-12-11,2023-12-11 12:30:00-03:00,2023-12-11 12:45:00-03:00,short,4944.0,4940.0,4.0,36.0,take_profit
2023-12-11,2023-12-11 12:50:00-03:00,2023-12-11 13:05:00-03:00,short,4940.5,4937.0,3.5,31.0,take_profit
2023-12-11,2023-12-11 13:10:00-03:00,2023-12-11 13:15:00-03:00,short,4937.5,4942.0,-4.5,-49.0,stop_gap_open
2023-12-12,2023-12-12 15:25:00-03:00,2023-12-13 06:00:00-03:00,short,4966.5,4969.0,-2.5,-29.0,ambiguous_stop_first
2023-12-13,2023-12-13 13:05:00-03:00,2023-12-13 13:10:00-03:00,short,4949.5,4942.5,7.0,66.0,take_profit
2023-12-14,2023-12-14 12:50:00-03:00,2023-12-14 12:55:00-03:00,long,4909.0,4914.5,5.5,51.0,target_gap_open
2023-12-14,2023-12-14 13:50:00-03:00,2023-12-14 13:55:00-03:00,long,4916.0,4920.5,4.5,41.0,take_profit
2023-12-15,2023-12-15 14:05:00-03:00,2023-12-15 14:10:00-03:00,short,4938.5,4941.5,-3.0,-34.0,stop_loss
2023-12-18,2023-12-18 11:25:00-03:00,2023-12-18 12:10:00-03:00,short,4929.5,4924.5,5.0,46.0,take_profit
2023-12-18,2023-12-18 15:15:00-03:00,2023-12-19 06:00:00-03:00,short,4896.0,4889.5,6.5,61.0,target_gap_open
2023-12-19,2023-12-19 09:40:00-03:00,2023-12-19 09:45:00-03:00,short,4860.0,4855.0,5.0,46.0,take_profit
2023-12-19,2023-12-19 09:50:00-03:00,2023-12-19 10:25:00-03:00,short,4856.0,4860.0,-4.0,-44.0,stop_loss
2023-12-19,2023-12-19 12:35:00-03:00,2023-12-19 12:40:00-03:00,short,4852.5,4855.5,-3.0,-34.0,stop_loss
2023-12-19,2023-12-19 14:10:00-03:00,2023-12-19 14:25:00-03:00,long,4866.5,4864.0,-2.5,-29.0,stop_loss
2023-12-21,2023-12-21 14:30:00-03:00,2023-12-21 14:55:00-03:00,short,4883.5,4880.0,3.5,31.0,take_profit
2023-12-21,2023-12-21 15:00:00-03:00,2023-12-21 15:25:00-03:00,short,4881.0,4884.0,-3.0,-34.0,stop_loss
2023-12-22,2023-12-22 09:05:00-03:00,2023-12-22 09:10:00-03:00,short,4857.5,4852.0,5.5,51.0,take_profit
2023-12-22,2023-12-22 09:15:00-03:00,2023-12-22 09:25:00-03:00,short,4854.0,4858.5,-4.5,-49.0,stop_loss
2023-12-22,2023-12-22 11:45:00-03:00,2023-12-22 11:50:00-03:00,short,4851.0,4846.5,4.5,41.0,take_profit
2023-12-26,2023-12-26 12:10:00-03:00,2023-12-26 12:15:00-03:00,short,4816.5,4819.5,-3.0,-34.0,stop_loss
2023-12-26,2023-12-26 15:10:00-03:00,2023-12-26 15:15:00-03:00,short,4815.5,4812.0,3.5,31.0,target_gap_open
2023-12-26,2023-12-26 15:20:00-03:00,2023-12-26 15:25:00-03:00,short,4812.5,4810.0,2.5,21.0,take_profit
2023-12-26,2023-12-27 06:00:00-03:00,2023-12-27 06:05:00-03:00,short,4808.0,4803.5,4.5,41.0,target_gap_open
2023-12-27,2023-12-27 09:55:00-03:00,2023-12-27 10:00:00-03:00,short,4821.0,4817.5,3.5,31.0,target_gap_open
2023-12-27,2023-12-28 06:00:00-03:00,2023-12-28 06:05:00-03:00,short,4838.0,4848.0,-10.0,-104.0,stop_gap_open
2024-01-02,2024-01-02 12:10:00-03:00,2024-01-02 12:15:00-03:00,long,4927.5,4924.0,-3.5,-39.0,stop_loss
2024-01-02,2024-01-02 15:15:00-03:00,2024-01-02 15:20:00-03:00,long,4942.0,4938.5,-3.5,-39.0,stop_loss
2024-01-02,2024-01-03 06:00:00-03:00,2024-01-03 06:05:00-03:00,long,4957.0,4953.5,-3.5,-39.0,stop_loss
2024-01-03,2024-01-03 13:30:00-03:00,2024-01-03 13:40:00-03:00,short,4928.0,4933.5,-5.5,-59.0,stop_loss
2024-01-04,2024-01-04 14:00:00-03:00,2024-01-04 14:10:00-03:00,short,4925.0,4927.5,-2.5,-29.0,stop_loss
2024-01-04,2024-01-04 14:20:00-03:00,2024-01-04 14:25:00-03:00,short,4923.5,4926.0,-2.5,-29.0,stop_loss
2024-01-04,2024-01-04 14:45:00-03:00,2024-01-04 14:50:00-03:00,short,4922.0,4918.5,3.5,31.0,take_profit
2024-01-05,2024-01-05 11:35:00-03:00,2024-01-05 11:40:00-03:00,long,4896.0,4891.5,-4.5,-49.0,stop_loss
2024-01-08,2024-01-08 12:25:00-03:00,2024-01-08 12:40:00-03:00,short,4883.0,4886.5,-3.5,-39.0,stop_loss
2024-01-09,2024-01-09 12:05:00-03:00,2024-01-09 12:10:00-03:00,short,4907.5,4914.0,-6.5,-69.0,stop_gap_open
2024-01-09,2024-01-09 13:45:00-03:00,2024-01-09 14:00:00-03:00,long,4920.5,4917.5,-3.0,-34.0,stop_loss
2024-01-10,2024-01-10 14:10:00-03:00,2024-01-10 14:15:00-03:00,short,4903.0,4906.5,-3.5,-39.0,stop_gap_open
2024-01-11,2024-01-11 13:30:00-03:00,2024-01-11 14:30:00-03:00,short,4889.5,4887.0,2.5,21.0,max_hold
2024-01-12,2024-01-12 14:45:00-03:00,2024-01-12 14:50:00-03:00,short,4864.0,4866.5,-2.5,-29.0,stop_loss
2024-01-12,2024-01-12 15:20:00-03:00,2024-01-12 15:25:00-03:00,short,4864.0,4866.0,-2.0,-24.0,stop_loss
2024-01-15,2024-01-15 09:20:00-03:00,2024-01-15 09:55:00-03:00,long,4892.5,4889.0,-3.5,-39.0,stop_loss
2024-01-15,2024-01-16 06:00:00-03:00,2024-01-16 06:05:00-03:00,short,4908.0,4901.0,7.0,66.0,target_gap_open
2024-01-17,2024-01-17 13:25:00-03:00,2024-01-17 13:55:00-03:00,short,4936.0,4939.5,-3.5,-39.0,stop_loss
2024-01-17,2024-01-17 15:25:00-03:00,2024-01-18 06:00:00-03:00,long,4945.5,4936.0,-9.5,-99.0,stop_gap_open
2024-01-19,2024-01-19 11:30:00-03:00,2024-01-19 11:35:00-03:00,short,4926.0,4929.5,-3.5,-39.0,stop_loss
2024-01-19,2024-01-19 15:15:00-03:00,2024-01-19 15:20:00-03:00,long,4945.5,4941.0,-4.5,-49.0,stop_gap_open
2024-01-22,2024-01-22 14:40:00-03:00,2024-01-22 14:45:00-03:00,short,4987.0,4989.5,-2.5,-29.0,stop_loss
2024-01-24,2024-01-24 09:05:00-03:00,2024-01-24 09:15:00-03:00,long,4931.0,4926.0,-5.0,-54.0,stop_loss
2024-01-24,2024-01-24 12:40:00-03:00,2024-01-24 12:55:00-03:00,long,4935.0,4931.5,-3.5,-39.0,stop_loss
2024-01-25,2024-01-25 14:50:00-03:00,2024-01-25 14:55:00-03:00,short,4923.5,4920.5,3.0,26.0,take_profit
2024-01-25,2024-01-25 15:00:00-03:00,2024-01-25 15:20:00-03:00,short,4921.0,4923.5,-2.5,-29.0,stop_loss
2024-01-26,2024-01-26 11:15:00-03:00,2024-01-26 11:30:00-03:00,short,4915.5,4918.5,-3.0,-34.0,stop_loss
2024-01-26,2024-01-26 11:35:00-03:00,2024-01-26 11:40:00-03:00,short,4914.5,4918.0,-3.5,-39.0,stop_gap_open
2024-01-26,2024-01-26 12:00:00-03:00,2024-01-26 12:35:00-03:00,short,4914.5,4917.5,-3.0,-34.0,stop_loss
2024-01-26,2024-01-26 15:25:00-03:00,2024-01-29 06:00:00-03:00,long,4919.0,4921.5,2.5,21.0,take_profit
